Date,State/UnionTerritory,Deaths
30/06/20,Maharashtra,7610
30/06/20,Manipur,0
30/06/20,Meghalaya,1
30/06/20,Mizoram,0
30/06/20,Nagaland,0
30/06/20,Odisha,23
30/06/20,Puducherry,10
30/06/20,Punjab,138
30/06/20,Rajasthan,405
30/06/20,Sikkim,0
30/06/20,Tamil Nadu,1141
30/06/20,Telangana,253
30/06/20,Tripura,1
30/06/20,Uttarakhand,39
30/06/20,Uttar Pradesh,672
30/06/20,West Bengal,653
30/06/20,Cases being reassigned to states,0
1/7/2020,Andaman and Nicobar Islands,0
1/7/2020,Andhra Pradesh,187
1/7/2020,Arunachal Pradesh,1
1/7/2020,Assam,12
1/7/2020,Bihar,67
1/7/2020,Chandigarh,6
1/7/2020,Chhattisgarh,13
1/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
1/7/2020,Delhi,2742
1/7/2020,Goa,3
1/7/2020,Gujarat,1846
1/7/2020,Haryana,236
1/7/2020,Himachal Pradesh,10
1/7/2020,Jammu and Kashmir,101
1/7/2020,Jharkhand,15
1/7/2020,Karnataka,246
1/7/2020,Kerala,24
1/7/2020,Ladakh,1
1/7/2020,Madhya Pradesh,572
1/7/2020,Maharashtra,7855
1/7/2020,Manipur,0
1/7/2020,Meghalaya,1
1/7/2020,Mizoram,0
1/7/2020,Nagaland,0
1/7/2020,Odisha,25
1/7/2020,Puducherry,12
1/7/2020,Punjab,144
1/7/2020,Rajasthan,413
1/7/2020,Sikkim,0
1/7/2020,Tamil Nadu,1201
1/7/2020,Telangana,260
1/7/2020,Tripura,1
1/7/2020,Uttarakhand,41
1/7/2020,Uttar Pradesh,697
1/7/2020,West Bengal,668
1/7/2020,Cases being reassigned to states,0
2/7/2020,Andaman and Nicobar Islands,0
2/7/2020,Andhra Pradesh,193
2/7/2020,Arunachal Pradesh,1
2/7/2020,Assam,12
2/7/2020,Bihar,70
2/7/2020,Chandigarh,6
2/7/2020,Chhattisgarh,14
2/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
2/7/2020,Delhi,2803
2/7/2020,Goa,4
2/7/2020,Gujarat,1867
2/7/2020,Haryana,240
2/7/2020,Himachal Pradesh,10
2/7/2020,Jammu and Kashmir,105
2/7/2020,Jharkhand,15
2/7/2020,Karnataka,253
2/7/2020,Kerala,24
2/7/2020,Ladakh,1
2/7/2020,Madhya Pradesh,581
2/7/2020,Maharashtra,8053
2/7/2020,Manipur,0
2/7/2020,Meghalaya,1
2/7/2020,Mizoram,0
2/7/2020,Nagaland,0
2/7/2020,Odisha,25
2/7/2020,Puducherry,12
2/7/2020,Punjab,149
2/7/2020,Rajasthan,421
2/7/2020,Sikkim,0
2/7/2020,Tamil Nadu,1264
2/7/2020,Telangana,267
2/7/2020,Tripura,1
2/7/2020,Uttarakhand,41
2/7/2020,Uttar Pradesh,718
2/7/2020,West Bengal,683
2/7/2020,Cases being reassigned to states,0
3/7/2020,Andaman and Nicobar Islands,0
3/7/2020,Andhra Pradesh,198
3/7/2020,Arunachal Pradesh,1
3/7/2020,Assam,12
3/7/2020,Bihar,77
3/7/2020,Chandigarh,6
3/7/2020,Chhattisgarh,14
3/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
3/7/2020,Delhi,2864
3/7/2020,Goa,4
3/7/2020,Gujarat,1886
3/7/2020,Haryana,251
3/7/2020,Himachal Pradesh,10
3/7/2020,Jammu and Kashmir,115
3/7/2020,Jharkhand,15
3/7/2020,Karnataka,272
3/7/2020,Kerala,25
3/7/2020,Ladakh,1
3/7/2020,Madhya Pradesh,589
3/7/2020,Maharashtra,8178
3/7/2020,Manipur,0
3/7/2020,Meghalaya,1
3/7/2020,Mizoram,0
3/7/2020,Nagaland,0
3/7/2020,Odisha,27
3/7/2020,Puducherry,12
3/7/2020,Punjab,152
3/7/2020,Rajasthan,430
3/7/2020,Sikkim,0
3/7/2020,Tamil Nadu,1321
3/7/2020,Telangana,275
3/7/2020,Tripura,1
3/7/2020,Uttarakhand,42
3/7/2020,Uttar Pradesh,735
3/7/2020,West Bengal,699
3/7/2020,Cases being reassigned to states,0
4/7/2020,Andaman and Nicobar Islands,0
4/7/2020,Andhra Pradesh,206
4/7/2020,Arunachal Pradesh,1
4/7/2020,Assam,14
4/7/2020,Bihar,80
4/7/2020,Chandigarh,6
4/7/2020,Chhattisgarh,14
4/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
4/7/2020,Delhi,2923
4/7/2020,Goa,4
4/7/2020,Gujarat,1904
4/7/2020,Haryana,255
4/7/2020,Himachal Pradesh,10
4/7/2020,Jammu and Kashmir,119
4/7/2020,Jharkhand,15
4/7/2020,Karnataka,293
4/7/2020,Kerala,25
4/7/2020,Ladakh,1
4/7/2020,Madhya Pradesh,593
4/7/2020,Maharashtra,8376
4/7/2020,Manipur,0
4/7/2020,Meghalaya,1
4/7/2020,Mizoram,0
4/7/2020,Nagaland,0
4/7/2020,Odisha,29
4/7/2020,Puducherry,12
4/7/2020,Punjab,157
4/7/2020,Rajasthan,440
4/7/2020,Sikkim,0
4/7/2020,Tamil Nadu,1385
4/7/2020,Telangana,283
4/7/2020,Tripura,1
4/7/2020,Uttarakhand,42
4/7/2020,Uttar Pradesh,749
4/7/2020,West Bengal,717
4/7/2020,Cases being reassigned to states,0
5/7/2020,Andaman and Nicobar Islands,0
5/7/2020,Andhra Pradesh,218
5/7/2020,Arunachal Pradesh,1
5/7/2020,Assam,14
5/7/2020,Bihar,89
5/7/2020,Chandigarh,6
5/7/2020,Chhattisgarh,14
5/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
5/7/2020,Delhi,3004
5/7/2020,Goa,6
5/7/2020,Gujarat,1925
5/7/2020,Haryana,260
5/7/2020,Himachal Pradesh,11
5/7/2020,Jammu and Kashmir,127
5/7/2020,Jharkhand,17
5/7/2020,Karnataka,335
5/7/2020,Kerala,25
5/7/2020,Ladakh,1
5/7/2020,Madhya Pradesh,598
5/7/2020,Maharashtra,8671
5/7/2020,Manipur,0
5/7/2020,Meghalaya,1
5/7/2020,Mizoram,0
5/7/2020,Nagaland,0
5/7/2020,Odisha,34
5/7/2020,Puducherry,12
5/7/2020,Punjab,162
5/7/2020,Rajasthan,447
5/7/2020,Sikkim,0
5/7/2020,Tamil Nadu,1450
5/7/2020,Telangana,288
5/7/2020,Tripura,1
5/7/2020,Uttarakhand,42
5/7/2020,Uttar Pradesh,773
5/7/2020,West Bengal,736
5/7/2020,Cases being reassigned to states,0
6/7/2020,Andaman and Nicobar Islands,0
6/7/2020,Andhra Pradesh,232
6/7/2020,Arunachal Pradesh,1
6/7/2020,Assam,14
6/7/2020,Bihar,95
6/7/2020,Chandigarh,6
6/7/2020,Chhattisgarh,14
6/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
6/7/2020,Delhi,3067
6/7/2020,Goa,7
6/7/2020,Gujarat,1943
6/7/2020,Haryana,265
6/7/2020,Himachal Pradesh,11
6/7/2020,Jammu and Kashmir,132
6/7/2020,Jharkhand,19
6/7/2020,Karnataka,372
6/7/2020,Kerala,25
6/7/2020,Ladakh,1
6/7/2020,Madhya Pradesh,608
6/7/2020,Maharashtra,8822
6/7/2020,Manipur,0
6/7/2020,Meghalaya,1
6/7/2020,Mizoram,0
6/7/2020,Nagaland,0
6/7/2020,Odisha,36
6/7/2020,Puducherry,12
6/7/2020,Punjab,164
6/7/2020,Rajasthan,456
6/7/2020,Sikkim,0
6/7/2020,Tamil Nadu,1510
6/7/2020,Telangana,295
6/7/2020,Tripura,1
6/7/2020,Uttarakhand,42
6/7/2020,Uttar Pradesh,785
6/7/2020,West Bengal,757
6/7/2020,Cases being reassigned to states,0
7/7/2020,Andaman and Nicobar Islands,0
7/7/2020,Andhra Pradesh,239
7/7/2020,Arunachal Pradesh,2
7/7/2020,Assam,14
7/7/2020,Bihar,97
7/7/2020,Chandigarh,6
7/7/2020,Chhattisgarh,14
7/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
7/7/2020,Delhi,3115
7/7/2020,Goa,7
7/7/2020,Gujarat,1960
7/7/2020,Haryana,276
7/7/2020,Himachal Pradesh,11
7/7/2020,Jammu and Kashmir,138
7/7/2020,Jharkhand,20
7/7/2020,Karnataka,401
7/7/2020,Kerala,27
7/7/2020,Ladakh,1
7/7/2020,Madhya Pradesh,617
7/7/2020,Maharashtra,9026
7/7/2020,Manipur,0
7/7/2020,Meghalaya,1
7/7/2020,Mizoram,0
7/7/2020,Nagaland,0
7/7/2020,Odisha,38
7/7/2020,Puducherry,12
7/7/2020,Punjab,169
7/7/2020,Rajasthan,461
7/7/2020,Sikkim,0
7/7/2020,Tamil Nadu,1571
7/7/2020,Telangana,306
7/7/2020,Tripura,1
7/7/2020,Uttarakhand,42
7/7/2020,Uttar Pradesh,809
7/7/2020,West Bengal,779
7/7/2020,Cases being reassigned to states,0
8/7/2020,Andaman and Nicobar Islands,0
8/7/2020,Andhra Pradesh,252
8/7/2020,Arunachal Pradesh,2
8/7/2020,Assam,14
8/7/2020,Bihar,104
8/7/2020,Chandigarh,7
8/7/2020,Chhattisgarh,14
8/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
8/7/2020,Delhi,3165
8/7/2020,Goa,8
8/7/2020,Gujarat,1977
8/7/2020,Haryana,279
8/7/2020,Himachal Pradesh,11
8/7/2020,Jammu and Kashmir,143
8/7/2020,Jharkhand,22
8/7/2020,Karnataka,416
8/7/2020,Kerala,27
8/7/2020,Ladakh,1
8/7/2020,Madhya Pradesh,622
8/7/2020,Maharashtra,9250
8/7/2020,Manipur,0
8/7/2020,Meghalaya,1
8/7/2020,Mizoram,0
8/7/2020,Nagaland,0
8/7/2020,Odisha,42
8/7/2020,Puducherry,14
8/7/2020,Punjab,175
8/7/2020,Rajasthan,472
8/7/2020,Sikkim,0
8/7/2020,Tamil Nadu,1636
8/7/2020,Telangana,313
8/7/2020,Tripura,1
8/7/2020,Uttarakhand,43
8/7/2020,Uttar Pradesh,827
8/7/2020,West Bengal,804
8/7/2020,Cases being reassigned to states,0
9/7/2020,Andaman and Nicobar Islands,0
9/7/2020,Andhra Pradesh,264
9/7/2020,Arunachal Pradesh,2
9/7/2020,Assam,16
9/7/2020,Bihar,107
9/7/2020,Chandigarh,7
9/7/2020,Chhattisgarh,14
9/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
9/7/2020,Delhi,3213
9/7/2020,Goa,8
9/7/2020,Gujarat,1993
9/7/2020,Haryana,282
9/7/2020,Himachal Pradesh,11
9/7/2020,Jammu and Kashmir,149
9/7/2020,Jharkhand,22
9/7/2020,Karnataka,470
9/7/2020,Kerala,27
9/7/2020,Ladakh,1
9/7/2020,Madhya Pradesh,629
9/7/2020,Maharashtra,9448
9/7/2020,Manipur,0
9/7/2020,Meghalaya,1
9/7/2020,Mizoram,0
9/7/2020,Nagaland,0
9/7/2020,Odisha,48
9/7/2020,Puducherry,14
9/7/2020,Punjab,178
9/7/2020,Rajasthan,482
9/7/2020,Sikkim,0
9/7/2020,Tamil Nadu,1700
9/7/2020,Telangana,324
9/7/2020,Tripura,1
9/7/2020,Uttarakhand,46
9/7/2020,Uttar Pradesh,845
9/7/2020,West Bengal,827
9/7/2020,Cases being reassigned to states,0
10/7/2020,Andaman and Nicobar Islands,0
10/7/2020,Andhra Pradesh,277
10/7/2020,Arunachal Pradesh,2
10/7/2020,Assam,22
10/7/2020,Bihar,115
10/7/2020,Chandigarh,7
10/7/2020,Chhattisgarh,15
10/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
10/7/2020,Delhi,3258
10/7/2020,Goa,9
10/7/2020,Gujarat,2008
10/7/2020,Haryana,287
10/7/2020,Himachal Pradesh,11
10/7/2020,Jammu and Kashmir,154
10/7/2020,Jharkhand,23
10/7/2020,Karnataka,486
10/7/2020,Kerala,27
10/7/2020,Ladakh,1
10/7/2020,Madhya Pradesh,634
10/7/2020,Maharashtra,9667
10/7/2020,Manipur,0
10/7/2020,Meghalaya,2
10/7/2020,Mizoram,0
10/7/2020,Nagaland,0
10/7/2020,Odisha,52
10/7/2020,Puducherry,14
10/7/2020,Punjab,183
10/7/2020,Rajasthan,491
10/7/2020,Sikkim,0
10/7/2020,Tamil Nadu,1765
10/7/2020,Telangana,331
10/7/2020,Tripura,1
10/7/2020,Uttarakhand,46
10/7/2020,Uttar Pradesh,862
10/7/2020,West Bengal,854
10/7/2020,Cases being reassigned to states,0
11/7/2020,Andaman and Nicobar Islands,0
11/7/2020,Andhra Pradesh,292
11/7/2020,Arunachal Pradesh,2
11/7/2020,Assam,27
11/7/2020,Bihar,119
11/7/2020,Chandigarh,7
11/7/2020,Chhattisgarh,17
11/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
11/7/2020,Delhi,3300
11/7/2020,Goa,9
11/7/2020,Gujarat,2022
11/7/2020,Haryana,290
11/7/2020,Himachal Pradesh,11
11/7/2020,Jammu and Kashmir,159
11/7/2020,Jharkhand,23
11/7/2020,Karnataka,543
11/7/2020,Kerala,27
11/7/2020,Ladakh,1
11/7/2020,Madhya Pradesh,638
11/7/2020,Maharashtra,9893
11/7/2020,Manipur,0
11/7/2020,Meghalaya,2
11/7/2020,Mizoram,0
11/7/2020,Nagaland,0
11/7/2020,Odisha,56
11/7/2020,Puducherry,17
11/7/2020,Punjab,187
11/7/2020,Rajasthan,497
11/7/2020,Sikkim,0
11/7/2020,Tamil Nadu,1829
11/7/2020,Telangana,339
11/7/2020,Tripura,1
11/7/2020,Uttarakhand,46
11/7/2020,Uttar Pradesh,889
11/7/2020,West Bengal,880
11/7/2020,Cases being reassigned to states,0
12/7/2020,Andaman and Nicobar Islands,0
12/7/2020,Andhra Pradesh,309
12/7/2020,Arunachal Pradesh,2
12/7/2020,Assam,35
12/7/2020,Bihar,131
12/7/2020,Chandigarh,7
12/7/2020,Chhattisgarh,17
12/7/2020,Dadra and Nagar Haveli and Daman and Diu,0
12/7/2020,Delhi,3334
12/7/2020,Goa,12
12/7/2020,Gujarat,2032
12/7/2020,Haryana,297
12/7/2020,Himachal Pradesh,11
12/7/2020,Jammu and Kashmir,169
12/7/2020,Jharkhand,23
12/7/2020,Karnataka,613
12/7/2020,Kerala,29
12/7/2020,Ladakh,1
12/7/2020,Madhya Pradesh,644
12/7/2020,Maharashtra,10116
12/7/2020,Manipur,0
12/7/2020,Meghalaya,2
12/7/2020,Mizoram,0
12/7/2020,Nagaland,0
12/7/2020,Odisha,61
12/7/2020,Puducherry,18
12/7/2020,Punjab,195
12/7/2020,Rajasthan,503
12/7/2020,Sikkim,0
12/7/2020,Tamil Nadu,1898
12/7/2020,Telangana,348
12/7/2020,Tripura,2
12/7/2020,Uttarakhand,46
12/7/2020,Uttar Pradesh,913
12/7/2020,West Bengal,906
12/7/2020,Cases being reassigned to states,0
13/07/20,Andaman and Nicobar Islands,0
13/07/20,Andhra Pradesh,328
13/07/20,Arunachal Pradesh,2
13/07/20,Assam,35
13/07/20,Bihar,143
13/07/20,Chandigarh,8
13/07/20,Chhattisgarh,19
13/07/20,Dadra and Nagar Haveli and Daman and Diu,0
13/07/20,Delhi,3371
13/07/20,Goa,14
13/07/20,Gujarat,2045
13/07/20,Haryana,301
13/07/20,Himachal Pradesh,11
13/07/20,Jammu and Kashmir,179
13/07/20,Jharkhand,30
13/07/20,Karnataka,684
13/07/20,Kerala,31
13/07/20,Ladakh,1
13/07/20,Madhya Pradesh,653
13/07/20,Maharashtra,10289
13/07/20,Manipur,0
13/07/20,Meghalaya,2
13/07/20,Mizoram,0
13/07/20,Nagaland,0
13/07/20,Odisha,64
13/07/20,Puducherry,18
13/07/20,Punjab,199
13/07/20,Rajasthan,510
13/07/20,Sikkim,0
13/07/20,Tamil Nadu,1966
13/07/20,Telangana,356
13/07/20,Tripura,2
13/07/20,Uttarakhand,47
13/07/20,Uttar Pradesh,934
13/07/20,West Bengal,932
13/07/20,Cases being reassigned to states,0
14/07/20,Andaman and Nicobar Islands,0
14/07/20,Andhra Pradesh,365
14/07/20,Arunachal Pradesh,2
14/07/20,Assam,36
14/07/20,Bihar,160
14/07/20,Chandigarh,8
14/07/20,Chhattisgarh,19
14/07/20,Dadra and Nagar Haveli and Daman and Diu,1
14/07/20,Delhi,3411
14/07/20,Goa,17
14/07/20,Gujarat,2055
14/07/20,Haryana,308
14/07/20,Himachal Pradesh,11
14/07/20,Jammu and Kashmir,187
14/07/20,Jharkhand,33
14/07/20,Karnataka,757
14/07/20,Kerala,33
14/07/20,Ladakh,1
14/07/20,Madhya Pradesh,663
14/07/20,Maharashtra,10482
14/07/20,Manipur,0
14/07/20,Meghalaya,2
14/07/20,Mizoram,0
14/07/20,Nagaland,0
14/07/20,Odisha,70
14/07/20,Puducherry,18
14/07/20,Punjab,204
14/07/20,Rajasthan,525
14/07/20,Sikkim,0
14/07/20,Tamil Nadu,2032
14/07/20,Telangana,365
14/07/20,Tripura,2
14/07/20,Uttarakhand,49
14/07/20,Uttar Pradesh,955
14/07/20,West Bengal,956
14/07/20,Cases being reassigned to states,0
15/07/20,Andaman and Nicobar Islands,0
15/07/20,Andhra Pradesh,408
15/07/20,Arunachal Pradesh,3
15/07/20,Assam,40
15/07/20,Bihar,174
15/07/20,Chandigarh,10
15/07/20,Chhattisgarh,20
15/07/20,Dadra and Nagar Haveli and Daman and Diu,1
15/07/20,Delhi,3446
15/07/20,Goa,18
15/07/20,Gujarat,2069
15/07/20,Haryana,312
15/07/20,Himachal Pradesh,11
15/07/20,Jammu and Kashmir,195
15/07/20,Jharkhand,36
15/07/20,Karnataka,842
15/07/20,Kerala,34
15/07/20,Ladakh,1
15/07/20,Madhya Pradesh,673
15/07/20,Maharashtra,10695
15/07/20,Manipur,0
15/07/20,Meghalaya,2
15/07/20,Mizoram,0
15/07/20,Nagaland,0
15/07/20,Odisha,74
15/07/20,Puducherry,18
15/07/20,Punjab,213
15/07/20,Rajasthan,525
15/07/20,Sikkim,0
15/07/20,Tamil Nadu,2099
15/07/20,Telangana,375
15/07/20,Tripura,2
15/07/20,Uttarakhand,50
15/07/20,Uttar Pradesh,983
15/07/20,West Bengal,980
15/07/20,Cases being reassigned to states,0
16/07/20,Andaman and Nicobar Islands,0
16/07/20,Andhra Pradesh,452
16/07/20,Arunachal Pradesh,3
16/07/20,Assam,46
16/07/20,Bihar,180
16/07/20,Chandigarh,11
16/07/20,Chhattisgarh,20
16/07/20,Dadra and Nagar Haveli and Daman and Diu,2
16/07/20,Delhi,3487
16/07/20,Goa,18
16/07/20,Gujarat,2079
16/07/20,Haryana,319
16/07/20,Himachal Pradesh,11
16/07/20,Jammu and Kashmir,206
16/07/20,Jharkhand,38
16/07/20,Karnataka,928
16/07/20,Kerala,35
16/07/20,Ladakh,1
16/07/20,Madhya Pradesh,682
16/07/20,Maharashtra,10928
16/07/20,Manipur,0
16/07/20,Meghalaya,2
16/07/20,Mizoram,0
16/07/20,Nagaland,0
16/07/20,Odisha,77
16/07/20,Puducherry,21
16/07/20,Punjab,221
16/07/20,Rajasthan,530
16/07/20,Sikkim,0
16/07/20,Tamil Nadu,2167
16/07/20,Telangana,386
16/07/20,Tripura,3
16/07/20,Uttarakhand,50
16/07/20,Uttar Pradesh,1012
16/07/20,West Bengal,1000
16/07/20,Cases being reassigned to states,0
17/07/20,Andaman and Nicobar Islands,0
17/07/20,Andhra Pradesh,492
17/07/20,Arunachal Pradesh,3
17/07/20,Assam,48
17/07/20,Bihar,197
17/07/20,Chandigarh,11
17/07/20,Chhattisgarh,21
17/07/20,Dadra and Nagar Haveli and Daman and Diu,2
17/07/20,Delhi,3545
17/07/20,Goa,19
17/07/20,Gujarat,2089
17/07/20,Haryana,322
17/07/20,Himachal Pradesh,11
17/07/20,Jammu and Kashmir,222
17/07/20,Jharkhand,42
17/07/20,Karnataka,1032
17/07/20,Kerala,37
17/07/20,Ladakh,1
17/07/20,Madhya Pradesh,689
17/07/20,Maharashtra,11194
17/07/20,Manipur,0
17/07/20,Meghalaya,2
17/07/20,Mizoram,0
17/07/20,Nagaland,0
17/07/20,Odisha,79
17/07/20,Puducherry,22
17/07/20,Punjab,230
17/07/20,Rajasthan,538
17/07/20,Sikkim,0
17/07/20,Tamil Nadu,2236
17/07/20,Telangana,396
17/07/20,Tripura,3
17/07/20,Uttarakhand,50
17/07/20,Uttar Pradesh,1046
17/07/20,West Bengal,1023
17/07/20,Cases being reassigned to states,0
18/07/20,Andaman and Nicobar Islands,0
18/07/20,Andhra Pradesh,534
18/07/20,Arunachal Pradesh,3
18/07/20,Assam,51
18/07/20,Bihar,201
18/07/20,Chandigarh,11
18/07/20,Chhattisgarh,23
18/07/20,Dadra and Nagar Haveli and Daman and Diu,2
18/07/20,Delhi,3571
18/07/20,Goa,21
18/07/20,Gujarat,2106
18/07/20,Haryana,327
18/07/20,Himachal Pradesh,11
18/07/20,Jammu and Kashmir,231
18/07/20,Jharkhand,46
18/07/20,Karnataka,1147
18/07/20,Kerala,38
18/07/20,Ladakh,1
18/07/20,Madhya Pradesh,697
18/07/20,Maharashtra,11452
18/07/20,Manipur,0
18/07/20,Meghalaya,2
18/07/20,Mizoram,0
18/07/20,Nagaland,0
18/07/20,Odisha,83
18/07/20,Puducherry,25
18/07/20,Punjab,239
18/07/20,Rajasthan,546
18/07/20,Sikkim,0
18/07/20,Tamil Nadu,2315
18/07/20,Telangana,403
18/07/20,Tripura,3
18/07/20,Uttarakhand,51
18/07/20,Uttar Pradesh,1084
18/07/20,West Bengal,1049
18/07/20,Cases being reassigned to states,0
19/07/20,Andaman and Nicobar Islands,0
19/07/20,Andhra Pradesh,586
19/07/20,Arunachal Pradesh,3
19/07/20,Assam,53
19/07/20,Bihar,208
19/07/20,Chandigarh,12
19/07/20,Chhattisgarh,24
19/07/20,Dadra and Nagar Haveli and Daman and Diu,2
19/07/20,Delhi,3597
19/07/20,Goa,21
19/07/20,Gujarat,2122
19/07/20,Haryana,344
19/07/20,Himachal Pradesh,11
19/07/20,Jammu and Kashmir,236
19/07/20,Jharkhand,46
19/07/20,Karnataka,1240
19/07/20,Kerala,40
19/07/20,Ladakh,1
19/07/20,Madhya Pradesh,706
19/07/20,Maharashtra,11596
19/07/20,Manipur,0
19/07/20,Meghalaya,2
19/07/20,Mizoram,0
19/07/20,Nagaland,0
19/07/20,Odisha,86
19/07/20,Puducherry,28
19/07/20,Punjab,246
19/07/20,Rajasthan,553
19/07/20,Sikkim,0
19/07/20,Tamil Nadu,2403
19/07/20,Telangana,409
19/07/20,Tripura,5
19/07/20,Uttarakhand,52
19/07/20,Uttar Pradesh,1108
19/07/20,West Bengal,1076
20/07/20,Andaman and Nicobar Islands,0
20/07/20,Andhra Pradesh,642
20/07/20,Arunachal Pradesh,3
20/07/20,Assam,57
20/07/20,Bihar,217
20/07/20,Chandigarh,12
20/07/20,Chhattisgarh,24
20/07/20,Dadra and Nagar Haveli and Daman and Diu,2
20/07/20,Delhi,3628
20/07/20,Goa,22
20/07/20,Gujarat,2142
20/07/20,Haryana,349
20/07/20,Himachal Pradesh,11
20/07/20,Jammu and Kashmir,244
20/07/20,Jharkhand,49
20/07/20,Karnataka,1331
20/07/20,Kerala,42
20/07/20,Ladakh,2
20/07/20,Madhya Pradesh,721
20/07/20,Maharashtra,11854
20/07/20,Manipur,0
20/07/20,Meghalaya,2
20/07/20,Mizoram,0
20/07/20,Nagaland,0
20/07/20,Odisha,91
20/07/20,Puducherry,28
20/07/20,Punjab,254
20/07/20,Rajasthan,559
20/07/20,Sikkim,0
20/07/20,Tamil Nadu,2481
20/07/20,Telangana,415
20/07/20,Tripura,5
20/07/20,Uttarakhand,52
20/07/20,Uttar Pradesh,1146
20/07/20,West Bengal,1112
21/07/20,Andaman and Nicobar Islands,0
21/07/20,Andhra Pradesh,696
21/07/20,Arunachal Pradesh,3
21/07/20,Assam,58
21/07/20,Bihar,217
21/07/20,Chandigarh,12
21/07/20,Chhattisgarh,25
21/07/20,Dadra and Nagar Haveli and Daman and Diu,2
21/07/20,Delhi,3663
21/07/20,Goa,23
21/07/20,Gujarat,2162
21/07/20,Haryana,355
21/07/20,Himachal Pradesh,11
21/07/20,Jammu and Kashmir,254
21/07/20,Jharkhand,53
21/07/20,Karnataka,1403
21/07/20,Kerala,43
21/07/20,Ladakh,2
21/07/20,Madhya Pradesh,738
21/07/20,Maharashtra,12030
21/07/20,Manipur,0
21/07/20,Meghalaya,4
21/07/20,Mizoram,0
21/07/20,Nagaland,0
21/07/20,Odisha,97
21/07/20,Puducherry,29
21/07/20,Punjab,262
21/07/20,Rajasthan,568
21/07/20,Sikkim,0
21/07/20,Tamil Nadu,2551
21/07/20,Telangana,422
21/07/20,Tripura,7
21/07/20,Uttarakhand,55
21/07/20,Uttar Pradesh,1192
21/07/20,West Bengal,1147
22/07/20,Andaman and Nicobar Islands,0
22/07/20,Andhra Pradesh,758
22/07/20,Arunachal Pradesh,3
22/07/20,Assam,58
22/07/20,Bihar,217
22/07/20,Chandigarh,12
22/07/20,Chhattisgarh,29
22/07/20,Dadra and Nagar Haveli and Daman and Diu,2
22/07/20,Delhi,3690
22/07/20,Goa,26
22/07/20,Gujarat,2196
22/07/20,Haryana,364
22/07/20,Himachal Pradesh,11
22/07/20,Jammu and Kashmir,263
22/07/20,Jharkhand,55
22/07/20,Karnataka,1464
22/07/20,Kerala,44
22/07/20,Ladakh,2
22/07/20,Madhya Pradesh,756
22/07/20,Maharashtra,12276
22/07/20,Manipur,0
22/07/20,Meghalaya,4
22/07/20,Mizoram,0
22/07/20,Nagaland,0
22/07/20,Odisha,103
22/07/20,Puducherry,30
22/07/20,Punjab,263
22/07/20,Rajasthan,577
22/07/20,Sikkim,0
22/07/20,Tamil Nadu,2626
22/07/20,Telangana,429
22/07/20,Tripura,8
22/07/20,Uttarakhand,55
22/07/20,Uttar Pradesh,1229
22/07/20,West Bengal,1182
23/07/20,Andaman and Nicobar Islands,0
23/07/20,Andhra Pradesh,823
23/07/20,Arunachal Pradesh,3
23/07/20,Assam,64
23/07/20,Bihar,217
23/07/20,Chandigarh,13
23/07/20,Chhattisgarh,29
23/07/20,Dadra and Nagar Haveli and Daman and Diu,2
23/07/20,Delhi,3719
23/07/20,Goa,28
23/07/20,Gujarat,2224
23/07/20,Haryana,372
23/07/20,Himachal Pradesh,11
23/07/20,Jammu and Kashmir,273
23/07/20,Jharkhand,64
23/07/20,Karnataka,1519
23/07/20,Kerala,45
23/07/20,Ladakh,2
23/07/20,Madhya Pradesh,770
23/07/20,Maharashtra,12556
23/07/20,Manipur,0
23/07/20,Meghalaya,4
23/07/20,Mizoram,0
23/07/20,Nagaland,0
23/07/20,Odisha,108
23/07/20,Puducherry,31
23/07/20,Punjab,269
23/07/20,Rajasthan,583
23/07/20,Sikkim,0
23/07/20,Tamil Nadu,3144
23/07/20,Telangana,438
23/07/20,Tripura,9
23/07/20,Uttarakhand,57
23/07/20,Uttar Pradesh,1263
23/07/20,West Bengal,1221
24/07/20,Andaman and Nicobar Islands,0
24/07/20,Andhra Pradesh,884
24/07/20,Arunachal Pradesh,3
24/07/20,Assam,70
24/07/20,Bihar,217
24/07/20,Chandigarh,13
24/07/20,Chhattisgarh,30
24/07/20,Dadra and Nagar Haveli and Daman and Diu,2
24/07/20,Delhi,3745
24/07/20,Goa,29
24/07/20,Gujarat,2252
24/07/20,Haryana,378
24/07/20,Himachal Pradesh,11
24/07/20,Jammu and Kashmir,282
24/07/20,Jharkhand,67
24/07/20,Karnataka,1616
24/07/20,Kerala,50
24/07/20,Ladakh,2
24/07/20,Madhya Pradesh,780
24/07/20,Maharashtra,12854
24/07/20,Manipur,0
24/07/20,Meghalaya,4
24/07/20,Mizoram,0
24/07/20,Nagaland,0
24/07/20,Odisha,114
24/07/20,Puducherry,34
